episode,mean,ci_lower,ci_upper,std
122,-193.0,-225.43903623722505,-160.56096376277495,64.09992199683242
123,-182.86666666666667,-210.3370557650179,-155.39627756831544,54.281816067220475
124,-185.13333333333333,-208.68080568396374,-161.5858609827029,46.53008584656694
125,-200.93333333333334,-228.2670177451708,-173.59964892149588,54.011685978334555
126,-179.26666666666668,-197.37752547118055,-161.1558078621528,35.78727272214088
127,-171.13333333333333,-185.68360107784707,-156.58306558881958,28.751502376204428
128,-185.46666666666667,-209.55677155766412,-161.37656177566922,47.60233420980764
129,-189.0,-212.70078667236362,-165.29921332763638,46.83303677248929
130,-185.6,-213.5839071976099,-157.61609280239009,55.29653394803934
131,-194.06666666666666,-226.9056030070899,-161.22773032624343,64.89012936409426
132,-177.93333333333334,-198.41382064235054,-157.45284602431613,40.46968687246734
133,-175.6,-191.40126883231568,-159.7987311676843,31.22349542678825
134,-172.0,-189.32898160757162,-154.67101839242838,34.24227406778547
135,-161.13333333333333,-172.00440212947154,-150.2622645371951,21.481361430060453
136,-176.6,-193.23710479086498,-159.962895209135,32.87511723679983
137,-175.33333333333334,-192.1276009973421,-158.53906566932457,33.18567294615085
138,-189.0,-207.01020905548356,-170.98979094451644,35.58838761918462
139,-185.6,-213.08463924611144,-158.11536075388855,54.30997452893284
140,-178.06666666666666,-195.25066644596177,-160.88266688737156,33.95578824818466
141,-181.93333333333334,-202.2665669826336,-161.60009968403307,40.17871188687971
142,-184.46666666666667,-210.11521642626067,-158.81811690707266,50.68183983330606
143,-164.73333333333332,-175.8307213530098,-153.63594531365683,21.928570911535072
144,-183.13333333333333,-210.3828111732507,-155.88385549341595,53.845292789208195
145,-173.4,-195.80222744480756,-150.99777255519246,44.26706827127061
146,-169.4,-186.17507603029634,-152.62492396970367,33.14775004933719
147,-177.4,-196.95709437177894,-157.84290562822108,38.64505142964621
148,-177.66666666666666,-202.24635986910363,-153.0869734642297,48.56976654486021
149,-171.33333333333334,-194.40602300299676,-148.26064366366992,45.59190961368281
150,-160.73333333333332,-184.28341582371334,-137.1832508429533,46.5352435138024
151,-167.93333333333334,-192.81939375039175,-143.04727291627492,49.17515181019328
152,-172.33333333333334,-185.15154907558136,-159.51511759108533,25.328946988683825
153,-169.46666666666667,-183.34918266875175,-155.58415066458159,27.432016979353808
154,-172.6,-193.64569109342813,-151.55430890657186,41.586536282792295
155,-218.8,-335.5202554684585,-102.0797445315415,230.64061509919136
156,-199.73333333333332,-306.7375210954814,-92.72914557118527,211.44154958023006
157,-165.26666666666668,-177.06502977221527,-153.4683035611181,23.313706030764155
158,-148.13333333333333,-159.15414555855992,-137.11252110810673,21.77725622958248
159,-170.33333333333334,-200.49762319427344,-140.16904347239324,59.60499606203792
160,-153.8,-163.52426916762616,-144.07573083237386,19.215271704211382
161,-167.33333333333334,-189.40220739546822,-145.26445927119846,43.60835801642718
162,-161.4,-176.70842396416649,-146.09157603583353,30.249628096887403
163,-149.8,-162.31565686827682,-137.2843431317232,24.731087049838038
164,-167.53333333333333,-177.86817734620408,-157.19848932046258,20.421774871173387
165,-161.86666666666667,-173.36662013001856,-150.3667132033148,22.72404502332765
166,-143.4,-159.8139387053267,-126.9860612946733,32.43413839357126
167,-161.53333333333333,-176.24464374755897,-146.8220229191077,29.069724609787567
168,-161.73333333333332,-179.26066471331538,-144.20600195335126,34.63421558067815
169,-160.0,-172.69821866772395,-147.30178133227605,25.09183134009951
170,-160.46666666666667,-174.90384527274148,-146.02948806059186,28.528036891606988
171,-161.0,-178.72448902256735,-143.27551097743265,35.02380143083653
172,-154.13333333333333,-166.7409626943077,-141.52570397235894,24.91282579092322
173,-173.33333333333334,-207.88653506524128,-138.7801316014254,68.27753819684936
174,-175.26666666666668,-195.35491197395834,-155.17842135937502,39.69461200493364
175,-155.13333333333333,-167.86226094345443,-142.40440572321222,25.152512576060644
176,-157.6,-180.88933109673468,-134.3106689032653,46.019995654063244
177,-167.0,-184.632739246451,-149.367260753549,34.84250278036869
178,-152.73333333333332,-166.80349022945504,-138.6631764372116,27.802797621022883
179,-170.06666666666666,-188.9284049032053,-151.20492843012804,37.27101942379479
180,-173.6,-202.3061314209274,-144.8938685790726,56.72365761596596
181,-150.2,-174.9703473478539,-125.42965265214607,48.9465014071486
182,-149.46666666666667,-170.72872054188278,-128.20461279145056,42.01407171677392
183,-157.66666666666666,-182.76804735762852,-132.5652859757048,49.60062723617739
184,-169.66666666666666,-202.3812093610664,-136.95212397226692,64.64432603785802
185,-169.0,-218.06111388870008,-119.93888611129992,96.9453454272045
186,-154.2,-170.9337020729624,-137.46629792703757,33.065994616826515
187,-146.8,-159.86562129151667,-133.73437870848335,25.81782330096788
188,-149.66666666666666,-161.80484279422814,-137.52849053910518,23.985180609886783
189,-146.93333333333334,-166.04148864790847,-127.82517801875821,37.75794250515012
190,-147.53333333333333,-164.04793212394327,-131.0187345427234,32.633043921086426
191,-158.06666666666666,-187.80444031817171,-128.3288930151616,58.76219495181877
192,-151.6,-167.088051790547,-136.11194820945298,30.604574821421714
193,-156.33333333333334,-181.76246774717129,-130.9041989194954,50.24827249656339
194,-141.46666666666667,-154.73157528943412,-128.20175804389922,26.21161744129669
195,-154.4,-177.87916751884057,-130.92083248115944,46.39511468534879
196,-157.8,-184.34251397621895,-131.25748602378107,52.44832377365998
197,-145.8,-160.42206123788452,-131.1779387621155,28.893367174261062
198,-145.53333333333333,-171.9460198114747,-119.12064685519195,52.19178309104051
199,-163.2,-198.3555018131349,-128.04449818686507,69.4676903315491
200,-156.73333333333332,-173.71142073946862,-139.75524592719802,33.548902946130575
201,-147.26666666666668,-164.85331916771395,-129.6800141656194,34.75143482249649
202,-148.86666666666667,-171.91729380427483,-125.81603952905853,45.5483137875475
203,-147.4,-170.58720407274475,-124.21279592725524,45.81819143819043
204,-154.53333333333333,-178.80841959919064,-130.25824706747602,47.967859609905
205,-144.4,-166.29811163446647,-122.50188836553355,43.27092942534669
206,-152.93333333333334,-179.80906645146496,-126.05760021520172,53.106768767162706
207,-151.8,-170.59529972448786,-133.00470027551216,37.1397361326114
208,-130.46666666666667,-151.73193236486134,-109.201400968472,42.020418317236626
209,-133.53333333333333,-148.90971527640627,-118.1569513902604,30.38391387267648
210,-136.66666666666666,-158.30663418906303,-115.02669914427027,42.76083358505642
211,-148.73333333333332,-166.81683209673434,-130.6498345699323,35.73320895500742
212,-135.06666666666666,-147.5704039023598,-122.56292943097353,24.70753371387404
213,-142.66666666666666,-163.15315545354312,-122.1801778797902,40.48154586420281
214,-131.0,-145.52458599142236,-116.47541400857766,28.700754926191983
215,-137.46666666666667,-154.17960929916072,-120.75372403417262,33.02497371518846
216,-140.33333333333334,-155.824544968513,-124.84212169815368,30.610818712053785
217,-157.86666666666667,-193.82962140705555,-121.9037119262778,71.06322693364145
218,-143.13333333333333,-160.16804419391747,-126.09862247274917,33.66079156658216
219,-142.46666666666667,-157.247448359021,-127.68588497431233,29.20700068286521
220,-142.6,-156.5364438250541,-128.66355617494588,27.53857899989274
221,-139.6,-154.6315516697379,-124.5684483302621,29.702525145179155
222,-149.0,-179.7824709714979,-118.2175290285021,60.8265292998595
223,-152.46666666666667,-168.00431979609294,-136.9290135372404,30.702587657865074
224,-144.6,-154.24776694024754,-134.95223305975244,19.06410239166796
225,-149.13333333333333,-157.98568256913467,-140.28098409753198,17.49234753319926
226,-148.33333333333334,-180.86049857739997,-115.80616808926672,64.27406596408505
227,-167.8,-205.34124055488846,-130.25875944511156,74.18193850257623
228,-171.53333333333333,-219.4350513620607,-123.63161530460596,94.65436539795137
229,-154.06666666666666,-173.0753810066545,-135.05795232667882,37.56144595489133
230,-156.0,-200.55637535627073,-111.44362464372928,88.04392842969544
231,-162.06666666666666,-184.68103660097893,-139.4522967323544,44.686264357431156
232,-144.0,-161.1616627011099,-126.83833729889011,33.91164991562634
233,-163.13333333333333,-216.65656497357358,-109.61010169309307,105.76254325400632
234,-151.86666666666667,-169.72920305161782,-134.00413028171553,35.29658466323461
235,-140.73333333333332,-158.0440449167988,-123.42262174986784,34.20617228253144
236,-153.8,-174.5724659468035,-133.02753405319652,41.046640138587065
237,-168.66666666666666,-199.2670406174197,-138.06629271591362,60.46670341784991
238,-135.8,-152.07752171144818,-119.52247828855184,32.164576788759405
239,-151.66666666666666,-179.89106995596646,-123.44226337736686,55.77175708984691
240,-164.0,-195.44644751531297,-132.55355248468703,62.13855485928201
241,-176.93333333333334,-232.88536351369143,-120.98130315297524,110.56187809950087
242,-163.06666666666666,-186.6775705030379,-139.4557628302954,46.6554272179442
243,-153.06666666666666,-182.13139038562292,-124.00194294771039,57.43224026818232
244,-180.86666666666667,-232.68184644048,-129.05148689285335,102.38741242077671
245,-145.6,-159.33529813776656,-131.86470186223343,27.141112725899795
246,-157.06666666666666,-182.0506436024134,-132.08268973091992,49.368636017437446
247,-166.06666666666666,-228.1855688496159,-103.94776448371744,122.74769063227036
248,-161.8,-215.28089455912686,-108.31910544087316,105.67888467743529
249,-197.93333333333334,-278.6350949083058,-117.23157175836086,159.46764213748472
250,-142.26666666666668,-161.83917835393228,-122.69415497940109,38.67551622868861
251,-154.8,-179.19179554595266,-130.40820445404736,48.19847853753616
252,-168.8,-233.12628561879748,-104.47371438120254,127.10950659437974
253,-175.8,-245.20459355402926,-106.39540644597075,137.144303563801
254,-133.73333333333332,-146.87877233844216,-120.58789432822448,25.9755440537612
255,-138.13333333333333,-153.04407379834092,-123.22259286832573,29.463800765609918
256,-145.6,-167.82393786088426,-123.37606213911575,43.91476592977203
257,-141.0,-156.16521634091208,-125.83478365908792,29.966648127543394
258,-157.2,-202.39903357078924,-112.00096642921075,89.31382871649832
259,-143.2,-163.53972627806644,-122.86027372193354,40.191541398657506
260,-154.4,-186.71394856439278,-122.08605143560723,63.85274726535526
261,-146.26666666666668,-174.21557127595787,-118.31776205737548,55.22736841659415
262,-134.66666666666666,-151.6218100663464,-117.71152326698692,33.50356531608075
263,-152.86666666666667,-182.88866153512072,-122.84467179821263,59.3238194619628
264,-143.4,-162.53880871249132,-124.2611912875087,37.81851398455524
265,-132.0,-155.8157699387985,-108.18423006120152,47.06024507656825
266,-125.26666666666667,-138.17090691608914,-112.3624264172442,25.498932439526868
267,-136.73333333333332,-154.56008535174448,-118.90658131492218,35.22587432871216
268,-124.4,-141.2532648943758,-107.5467351056242,33.302252176091635
269,-137.86666666666667,-151.81788574097195,-123.9154475923614,27.5677750684059
270,-126.93333333333334,-141.26677778148147,-112.59988888518522,28.323056959932053
271,-130.46666666666667,-146.19978705693939,-114.73354627639397,31.088833293572723
272,-159.6,-191.00559130402667,-128.19440869597332,62.05782249912845
273,-133.93333333333334,-151.7457131348251,-116.12095353184155,35.19747465688727
274,-122.33333333333333,-136.59057765696417,-108.07608900970249,28.172484606241056
275,-121.73333333333333,-135.89300261593286,-107.57366405073381,27.979675162914635
276,-138.4,-151.30203487137678,-125.49796512862324,25.494574586239587
277,-128.26666666666668,-145.94820524895744,-110.58512808437591,34.93893084925309
278,-130.73333333333332,-142.78228325407713,-118.6843834125895,23.808868562412247
279,-135.93333333333334,-151.75583835952006,-120.11082830714663,31.26545839882871
280,-120.13333333333334,-133.81016616575204,-106.45650050091464,27.02558458613286
281,-130.2,-143.32169214020135,-117.07830785979863,25.92861996584726
282,-131.2,-146.29208484824633,-116.10791515175366,29.822139426942528
283,-130.46666666666667,-143.37804975349414,-117.55528357983918,25.513046771319875
284,-129.33333333333334,-142.18613424439002,-116.48053242227667,25.397287694205108
285,-141.66666666666666,-157.7749220702834,-125.5584112630499,31.8301045482976
286,-126.06666666666666,-139.5265595989358,-112.60677373439755,26.596908759394495
287,-137.06666666666666,-151.37388105402823,-122.7594522793051,28.27122604738291
288,-132.66666666666666,-148.66644296139907,-116.66689037193424,31.61574853701167
289,-128.06666666666666,-147.12023847452036,-109.01309485881296,37.650084845706374
290,-140.06666666666666,-156.40832570026453,-123.72500763306881,32.291312901288
291,-144.0,-159.68979693941256,-128.31020306058744,31.003225638633154
292,-137.4,-153.56341913223946,-121.23658086776055,31.939108733129462
293,-148.46666666666667,-160.2046747455214,-136.72865858781194,23.194443779108443
294,-146.6,-163.8051832190186,-129.3948167809814,33.997646977401246
295,-143.46666666666667,-159.10836358701863,-127.82496974631471,30.90817942803418
296,-131.2,-142.19806670687575,-120.20193329312424,21.73231081439186
297,-139.6,-155.8729058198658,-123.3270941801342,32.15545573201122
298,-136.0,-149.89497315978377,-122.10502684021624,27.45663247134773
299,-145.53333333333333,-162.39071760035193,-128.67594906631473,33.31039210550099
300,-148.0,-161.7715476093123,-134.2284523906877,27.21274211345364
301,-134.73333333333332,-150.0246461747742,-119.44202049189244,30.215816314565384
302,-135.06666666666666,-153.06973266398234,-117.06360066935099,35.57427285116154
303,-131.86666666666667,-146.89942987438266,-116.8339034589507,29.704919158654885
304,-131.86666666666667,-145.48846037680198,-118.24487295653138,26.916826624911703
305,-123.93333333333334,-139.29149408741284,-108.57517257925383,30.347908586186886
306,-129.33333333333334,-144.40556955071636,-114.26109711595032,29.782918295933026
307,-118.46666666666667,-133.58776050913033,-103.345572824203,29.87946154505168
308,-124.53333333333333,-139.17717490177026,-109.8894917648964,28.936405366865376
309,-121.26666666666667,-133.58052399053528,-108.95280934279806,24.332328746386406
310,-121.46666666666667,-135.84221720272666,-107.09111613060668,28.40625909118544
311,-117.4,-129.6084909177543,-105.19150908224572,24.124123472850435
312,-122.26666666666667,-135.7024366182769,-108.83089671505643,26.549241462275756
313,-127.26666666666667,-143.46455556797906,-111.06877776535427,32.0072214073984
314,-128.33333333333334,-144.77934820128957,-111.88731846537712,32.49752127299694
315,-126.0,-142.88484353890593,-109.11515646109407,33.36465195382682
316,-127.2,-145.96074850911398,-108.43925149088602,37.07146251948166
317,-138.53333333333333,-157.39362318303645,-119.67304348363021,37.26815739415561
318,-124.6,-137.48084403031623,-111.71915596968377,25.452701231892853
319,-131.26666666666668,-144.91300522213166,-117.62032811120169,26.965327531644945
320,-128.4,-142.31191990265103,-114.48808009734898,27.490119437111705
321,-135.06666666666666,-148.32462291830555,-121.80871041502779,26.19787947313463
322,-130.73333333333332,-145.103657058649,-116.36300960801765,28.395930850896384
323,-135.33333333333334,-154.04712362977673,-116.61954303688995,36.97867253190982
324,-138.66666666666666,-154.82677565053092,-122.5065576828024,31.932567840511805
325,-128.33333333333334,-143.45081350745016,-113.21585315921654,29.872320893354697
326,-129.26666666666668,-145.62190247030438,-112.91143086302898,32.31814076060413
327,-131.93333333333334,-147.728838276665,-116.13782839000169,31.21210591350022
328,-131.26666666666668,-146.2272486953525,-116.30608463798086,29.56228828911742
329,-128.4,-142.61062328134992,-114.18937671865008,28.08036087137533
330,-136.4,-152.83992313580302,-119.96007686419699,32.485483937701574
331,-127.73333333333333,-142.22316104388537,-113.2435056227813,28.632072149174874
332,-145.33333333333334,-166.30496019051915,-124.36170647614753,41.44018446977389
333,-129.0,-142.29079775216255,-115.70920224783745,26.262774669355355
334,-143.86666666666667,-156.78465997029525,-130.9486733630381,25.526108638455295
335,-130.13333333333333,-144.84928536933583,-115.41738129733083,29.078896509706528
336,-120.8,-133.3537961748628,-108.24620382513719,24.806450773941847
337,-129.2,-140.21668016943195,-118.18331983056802,21.769091238114036
338,-137.6,-150.1478105323421,-125.05218946765788,24.794623073023985
339,-139.13333333333333,-153.33802807733858,-124.92863858932807,28.06864601096549
340,-126.6,-140.19285082681333,-113.00714917318666,26.85963514271927
341,-140.33333333333334,-151.56256038367604,-129.10410628299064,22.189086406509745
342,-129.33333333333334,-142.66218733647395,-116.00447933019275,26.337974274588564
343,-133.06666666666666,-147.87007166436655,-118.26326166896678,29.251704603701683
344,-137.53333333333333,-151.50778563797894,-123.55888102868772,27.61368420829708
345,-133.73333333333332,-147.27290547384604,-120.1937611928206,26.754355823969217
346,-135.53333333333333,-148.82139025563654,-122.24527641103012,26.25735875690639
347,-129.0,-142.15521993565883,-115.84478006434117,25.994871289031867
348,-124.4,-135.5055905361019,-113.29440946389813,21.94477918169452
349,-131.8,-145.0034124612625,-118.5965875387375,26.090100293661834
350,-128.0,-140.98540062275066,-115.01459937724934,25.6593063039514
351,-124.73333333333333,-136.71264733582822,-112.75401933083843,23.67126715849595
352,-126.86666666666666,-140.7036024182192,-113.02973091511413,27.34194986138008
353,-140.86666666666667,-158.03018637476765,-123.70314695856571,33.91531938356012
354,-130.46666666666667,-149.6909856603364,-111.24234767299694,37.987483318704975
355,-128.66666666666666,-143.37658430875553,-113.9567490245778,29.06697247545552
356,-119.53333333333333,-132.0348855877684,-107.03178107889826,24.703216164882033
357,-127.53333333333333,-141.15011245540398,-113.91655421126268,26.906917739165557
358,-127.2,-141.1271298215629,-113.2728701784371,27.520174418051933
359,-126.66666666666667,-140.21153408873772,-113.12179924459562,26.764819363402317
360,-131.6,-149.92671620703865,-113.27328379296134,36.21380952067871
361,-129.53333333333333,-143.3208236332527,-115.74584303341398,27.244245059991826
362,-129.86666666666667,-147.55148807729805,-112.1818452560353,34.945417757156974
363,-125.2,-139.62219090152394,-110.77780909847606,28.498421008891004
364,-118.8,-133.53604883572555,-104.06395116427443,29.11860802533894
365,-133.2,-148.1019590419813,-118.29804095801867,29.446448569111574
366,-131.73333333333332,-146.34753012858587,-117.11913653808075,28.877826941944384
367,-132.06666666666666,-146.77054743835916,-117.36278589497417,29.05504354764514
368,-126.4,-140.56007121137148,-112.23992878862853,27.980469378955505
369,-129.26666666666668,-144.42565201725196,-114.1076813160814,29.954335616438268
370,-126.0,-138.38786158570827,-113.61213841429173,24.47856204927079
371,-131.26666666666668,-143.92376422641698,-118.60956910691638,25.010575540936454
372,-133.8,-147.6287071204152,-119.97129287958481,27.325689988238782
373,-129.2,-140.24763291690425,-118.15236708309573,21.830254235807697
374,-129.53333333333333,-141.6816328893907,-117.38503377727596,24.00518462517814
375,-138.33333333333334,-151.48941848783858,-125.17724817882812,25.99658097177824
376,-139.53333333333333,-149.3652800770037,-129.70138658966297,19.428043877057952
377,-138.26666666666668,-148.7419724629633,-127.79136087037004,20.699329028309645
378,-145.4,-156.65979770096544,-134.14020229903457,22.249494376277408
379,-140.46666666666667,-149.91607430790907,-131.01725902542427,18.672142054110687
380,-133.06666666666666,-146.33363455157763,-119.7996987817557,26.215686567820843
381,-133.8,-151.86246315674828,-115.73753684325175,35.69164234569955
382,-140.6,-152.11913935056685,-129.08086064943313,22.761956564993852
383,-140.8,-151.09898718645027,-130.50101281354975,20.350921355064003
384,-133.73333333333332,-144.32211798572922,-123.14454868093743,20.92356459964591
385,-141.0,-164.18366934815202,-117.81633065184796,45.81120678029194
386,-142.33333333333334,-158.78868908874128,-125.8779775779254,32.515978977863924
387,-140.6,-149.4734116099728,-131.7265883900272,17.533967035442952
388,-131.46666666666667,-143.5147663367084,-119.41856699662496,23.80718845689726
389,-132.66666666666666,-151.09267443748806,-114.24065889584526,36.410010833408016
390,-137.93333333333334,-151.2580876222221,-124.60857904444458,26.329873190393876
391,-131.2,-144.10785625371875,-118.29214374628123,25.506077707087776
392,-133.2,-149.97955378032046,-116.42044621967952,33.156598136720845
