episode,mean,ci_lower,ci_upper,std
122,-243.33333333333334,-295.09833692685237,-191.56832973981435,102.28826369085012
123,-241.86666666666667,-284.81760365674785,-198.91572967658547,84.87156309519827
124,-251.33333333333334,-300.61135820957713,-202.05530845708955,97.37396412228932
125,-268.8,-321.81692720212624,-215.78307279787376,104.76207965353366
126,-231.6,-287.61434785084583,-175.58565214915419,110.68501855867095
127,-256.6,-333.05748723048646,-180.14251276951356,151.0809054778267
128,-235.86666666666667,-281.71404801795404,-190.01928531537934,90.59497165344713
129,-237.53333333333333,-288.9200219846577,-186.14664468200897,101.54070885883924
130,-211.86666666666667,-259.7305878308882,-164.00274550244512,94.57967834347691
131,-218.26666666666668,-244.1884217421355,-192.34491159119787,51.2216967917134
132,-218.13333333333333,-260.1628782206746,-176.10378844599202,83.05088132517854
133,-217.2,-249.38497983980864,-185.01502016019134,63.597903529387935
134,-242.2,-290.3588481516002,-194.04115184839975,95.16245758350996
135,-247.2,-313.0775668389644,-181.32243316103558,130.17485676325262
136,-212.8,-243.26310554242443,-182.3368944575756,60.19545940794316
137,-220.86666666666667,-302.622006117802,-139.11132721553133,161.54952457029668
138,-335.6,-566.2224690080691,-104.97753099193099,455.7127457803508
139,-477.6666666666667,-787.4979531073382,-167.8353802259952,612.2303125095616
140,-392.0,-637.1046851902718,-146.89531480972826,484.329777458844
141,-269.06666666666666,-363.23509128490844,-174.8982420484249,186.07792871685658
142,-279.1333333333333,-369.8024176827982,-188.46424898386846,179.16319066395556
143,-266.4,-399.76961745231847,-133.03038254768146,263.5399526953488
144,-224.86666666666667,-275.10111503178905,-174.63221830154427,99.26386832858952
145,-219.06666666666666,-255.74397217131738,-182.38936116201594,72.47479255269073
146,-216.66666666666666,-258.2427658975861,-175.09056743574723,82.15486730694793
147,-213.0,-246.15742297987987,-179.84257702012013,65.51946275726016
148,-235.6,-282.5585531936882,-188.6414468063118,92.79066044956609
149,-217.8,-255.25837539574948,-180.34162460425054,74.01819596108334
150,-212.13333333333333,-257.12058452363453,-167.14608214303212,88.8953442100441
151,-220.73333333333332,-257.93937508245034,-183.5272915842163,73.51958166970817
152,-210.13333333333333,-255.49663995263785,-164.7700267140288,89.63843421707503
153,-206.46666666666667,-237.11064200881788,-175.82269132451546,60.55286028660322
154,-187.33333333333334,-214.80484116990493,-159.86182549676175,54.28402670726956
155,-195.53333333333333,-244.55436325013235,-146.5123034165343,96.86613902127456
156,-262.1333333333333,-396.2304246792571,-128.0362419874095,264.97744977429477
157,-194.46666666666667,-227.67084672302124,-161.2624866103121,65.61185529731313
158,-192.0,-227.94259759363223,-156.05740240636777,71.0230009691696
159,-190.06666666666666,-225.81276179409645,-154.32057153923688,70.63470975534779
160,-215.73333333333332,-263.7235789298586,-167.74308773680804,94.82929692640114
161,-191.8,-231.24237778723682,-152.3576222127632,77.93860831877014
162,-206.66666666666666,-251.2642802616828,-162.0690530716505,88.12541568065872
163,-194.0,-228.71850462729574,-159.28149537270426,68.60417868711303
164,-203.0,-232.44961147451693,-173.55038852548307,58.192783057695394
165,-202.46666666666667,-241.8322057288878,-163.10112760444554,77.78677408288777
166,-180.4,-205.49466855817076,-155.30533144182925,49.58736398183177
167,-159.53333333333333,-180.47090160700864,-138.59576505965802,41.37288430307411
168,-165.73333333333332,-180.69163268606476,-150.77503398060188,29.557777694241867
169,-163.33333333333334,-183.9262231238879,-142.7404435427788,40.69179551484822
170,-233.2,-314.85782266779125,-151.54217733220872,161.3568302448541
171,-200.73333333333332,-242.75987199078077,-158.70679467588587,83.04494097910012
172,-171.53333333333333,-196.5524118111966,-146.51425485547006,49.437997082765754
173,-198.4,-235.69282522356755,-161.10717477643246,73.69106684892908
174,-179.33333333333334,-209.3603324236582,-149.30633424300848,59.33370786398646
175,-164.2,-184.05720658882086,-144.34279341117912,39.238076745256855
176,-190.13333333333333,-225.28187326655154,-154.9847934001151,69.45393357390846
177,-196.26666666666668,-235.68144597558037,-156.851887357753,77.88407339686908
178,-176.6,-208.8478344602824,-144.3521655397176,63.72210500812624
179,-176.06666666666666,-190.28049353322842,-161.8528398001049,28.086691193912863
180,-198.0,-255.39822436277973,-140.60177563722027,113.4195750300626
181,-195.26666666666668,-226.38534780790997,-164.1479855254234,61.49088459998676
182,-185.86666666666667,-209.56519601375516,-162.1681373195782,46.828576270857894
183,-169.53333333333333,-201.66026068742082,-137.40640597924585,63.48319112612059
184,-179.06666666666666,-208.39105377920365,-149.74227955412968,57.945338226834274
185,-185.4,-208.89007281195848,-161.90992718804154,46.41666367444634
186,-190.26666666666668,-223.64296803244505,-156.8903653008883,65.95196905492831
187,-201.26666666666668,-250.30079072525052,-152.23254260808284,96.89201320141005
188,-166.13333333333333,-212.49804525826045,-119.76862140840619,91.61722302905471
189,-173.93333333333334,-199.13301346299048,-148.7336532036762,49.794868097916364
190,-159.66666666666666,-187.914652359521,-131.41868097381231,55.81835620016849
191,-154.46666666666667,-178.07135075674915,-130.86198257658418,46.64313692519214
192,-161.06666666666666,-190.01307415002447,-132.12025918330886,57.19844597733598
193,-172.0,-200.87289860366946,-143.12710139633054,57.05319155548326
194,-173.0,-195.937862498498,-150.062137501502,45.32548951748895
195,-193.46666666666667,-238.77913368664957,-148.15419964668376,89.53797456324824
196,-161.33333333333334,-173.96909952534796,-148.69756714131873,24.96842450420575
197,-144.33333333333334,-160.61449088613836,-128.05217578052833,32.1717612545882
198,-160.26666666666668,-188.1323660353117,-132.40096729802167,55.0629538699922
199,-167.13333333333333,-191.26168018220093,-143.00498648446572,47.67790077407166
200,-161.73333333333332,-192.9489773808891,-130.51768928577755,61.682484457817424
201,-178.73333333333332,-218.87223907567505,-138.5944275909916,79.314955854632
202,-152.66666666666666,-171.43693826043173,-133.89639507290158,37.09028024818482
203,-151.46666666666667,-166.34645823828538,-136.58687509504796,29.402645383630972
204,-145.33333333333334,-168.49096657771912,-122.17570008894756,45.75975912912518
205,-150.0,-172.09232924694803,-127.90767075305196,43.6547057410004
206,-148.2,-166.24070900799387,-130.1592909920061,35.64865588863999
207,-164.73333333333332,-197.14628799266896,-132.32037867399768,64.04838448825666
208,-173.53333333333333,-211.6901777156301,-135.37648895103655,75.39837899819567
209,-168.06666666666666,-207.36996050055026,-128.76337283278306,77.66377677026931
210,-148.93333333333334,-167.40820148722563,-130.45846517944105,36.50655953234828
211,-157.2,-188.2795549117279,-126.12044508827208,61.41357070441896
212,-169.06666666666666,-219.39707399412774,-118.73625933920559,99.45348438116964
213,-162.86666666666667,-182.85983380761576,-142.8734995257176,39.506736415733236
214,-151.93333333333334,-172.15626736525016,-131.71039930141652,39.96075852911481
215,-146.46666666666667,-166.57054476389328,-126.36278856944006,39.72550258405242
216,-147.66666666666666,-162.13904460739428,-133.19428872593903,28.597591196151857
217,-151.93333333333334,-175.2048184402508,-128.66184822641588,45.98473176561494
218,-177.0,-222.01386066041832,-131.98613933958168,88.94792483994966
219,-150.06666666666666,-163.93884786075006,-136.19448547258327,27.411595275641208
220,-174.73333333333332,-205.86243739249193,-143.6042292741747,61.511480409938294
221,-160.13333333333333,-174.29227911539138,-145.97438755127527,27.978245517226814
222,-190.73333333333332,-251.6134747221797,-129.85319194448695,120.29988454783413
223,-152.4,-175.6070768670057,-129.1929231329943,45.85746031636147
224,-230.26666666666668,-321.9245538945615,-138.60877943877188,181.11707692969085
225,-176.53333333333333,-208.4073591205081,-144.65930754615857,62.983454617506936
226,-205.06666666666666,-297.81947140636976,-112.3138619269636,183.28064697494816
227,-248.53333333333333,-404.17328094424045,-92.89338572242619,307.5463903579787
228,-206.8,-266.4519308671377,-147.1480691328623,117.87292592731662
229,-155.46666666666667,-176.8919096367225,-134.04142369661085,42.33653531197637
230,-206.2,-310.7826810187359,-101.61731898126408,206.656623411881
231,-221.73333333333332,-329.70535403609244,-113.76131263057422,213.3539989990553
232,-148.86666666666667,-162.3612715430745,-135.37206179025884,26.66549997447805
233,-165.86666666666667,-198.33614583118077,-133.39718750215258,64.16007758377131
234,-160.66666666666666,-189.70270916815346,-131.63062416517985,57.3755658408312
235,-175.4,-219.23581371740084,-131.56418628259917,86.62009004844084
236,-171.06666666666666,-206.38848747624135,-135.74484585709197,69.79633864959457
237,-181.66666666666666,-215.01031491959205,-148.32301841374127,65.88744611498882
238,-158.46666666666667,-180.9381930622667,-135.99514027106665,44.4040038234792
239,-186.46666666666667,-226.60914533526983,-146.3241879980635,79.3220159994829
240,-155.73333333333332,-185.06237798143547,-126.40428868523115,57.954541572588504
241,-167.46666666666667,-206.59991175307104,-128.3334215802623,77.32775841974357
242,-155.13333333333333,-183.2979061607019,-126.96876050596475,55.65353138441043
243,-155.13333333333333,-180.77788868991996,-129.4887779767467,50.67394684538485
244,-183.6,-246.0471297573662,-121.15287024263378,123.39627222894539
245,-179.0,-255.50865293111187,-102.49134706888813,151.18200951171406
246,-164.13333333333333,-209.49927452632443,-118.76739214034222,89.64364016606099
247,-175.06666666666666,-221.82652036348813,-128.3068129698452,92.39802787698207
248,-142.4,-164.49062893928857,-120.30937106071144,43.65134591281235
249,-154.8,-184.02157770780582,-125.5784222921942,57.742185618488676
250,-154.66666666666666,-178.09842211219953,-131.23491122113379,46.30142786375191
251,-151.66666666666666,-179.9188830149922,-123.41445031834112,55.8267160257723
252,-158.2,-197.9377936109526,-118.46220638904737,78.52235350522805
253,-132.4,-144.05470490784253,-120.74529509215748,23.029835720936727
254,-145.53333333333333,-164.66774050103152,-126.39892616563516,37.80981647961574
255,-135.13333333333333,-148.83760283404544,-121.42906383262121,27.079799769487874
256,-158.33333333333334,-192.2803556235191,-124.38631104314757,67.0797203996028
257,-148.73333333333332,-174.1717317362144,-123.29493493045223,50.266578249259105
258,-145.46666666666667,-162.85747879687347,-128.07585453645987,34.364451916996366
259,-143.46666666666667,-161.64471227403885,-125.28862105929447,35.92003464487317
260,-180.13333333333333,-253.99730958919113,-106.26935707747552,145.95609689979457
261,-148.93333333333334,-180.48573055117706,-117.38093611548962,62.34791273348469
262,-150.8,-172.24860596765103,-129.351394032349,42.38270087350892
263,-147.46666666666667,-190.2251713060082,-104.70816202732513,84.4913144780114
264,-147.86666666666667,-175.40161941753576,-120.3317139157976,54.40939461363471
265,-121.4,-135.42680953032442,-107.37319046967559,27.717142709882634
266,-142.8,-174.50771452151318,-111.09228547848683,62.65482157557123
267,-130.0,-145.43526789890967,-114.56473210109034,30.500273222819935
268,-140.0,-161.2822267840771,-118.7177732159229,42.05393362496942
269,-136.66666666666666,-167.7316418805154,-105.60169145281792,61.38476104774611
270,-135.33333333333334,-155.3374284400118,-115.3292382266549,39.528330206181096
271,-133.13333333333333,-151.850955163913,-114.41571150275365,36.98624368900175
272,-131.2,-151.53300972857244,-110.86699027142754,40.17826941685435
273,-144.53333333333333,-166.75578584058456,-122.3108808260821,43.91183085330067
274,-139.6,-156.10625688236635,-123.09374311763364,32.6165602110339
275,-137.86666666666667,-161.14944767403426,-114.58388565929909,46.00705259945359
276,-138.66666666666666,-158.47865214497227,-118.85468118836104,39.14871929223512
277,-139.93333333333334,-158.7860173265516,-121.08064934011507,37.25312813114565
278,-140.6,-156.48317697859383,-124.71682302140616,31.385346899468868
279,-132.6,-147.91065443989177,-117.28934556010822,30.25403554348852
280,-145.06666666666666,-160.75044102721498,-129.38289230611835,30.991324951060452
281,-141.93333333333334,-168.2648335474481,-115.60183311921857,52.03135806628751
282,-136.06666666666666,-154.0279553971353,-118.10537793619804,35.49172047424895
283,-130.13333333333333,-143.29875922817595,-116.96790743849071,26.015038385945584
284,-156.46666666666667,-176.71777995001025,-136.21555338332308,40.01644106558647
285,-134.33333333333334,-148.09454551077587,-120.57212115589081,27.192319176970216
286,-140.73333333333332,-158.0647451105831,-123.40192155608354,34.247076112016074
287,-157.8,-171.82486183572271,-143.7751381642773,27.71329404215
288,-158.8,-209.82368533403547,-107.77631466596455,100.82340998002398
289,-150.33333333333334,-178.5988419049974,-122.06782476166927,55.852981617417306
290,-258.1333333333333,-482.10933055102464,-34.15733611564204,442.57923835424344
291,-151.26666666666668,-179.9214029044906,-122.61193042884275,56.62210012196847
292,-146.2,-164.15247779122546,-128.2475222087745,35.474309953354506
293,-172.53333333333333,-224.36333907318053,-120.70332759348614,102.41670870625663
294,-154.53333333333333,-212.75933444293054,-96.30733222373613,115.0552717416962
295,-175.46666666666667,-235.96205011489474,-114.9712832184386,119.53959827419345
296,-162.53333333333333,-212.73310177783398,-112.33356488883268,99.19534039235693
297,-144.8,-174.7310532643125,-114.86894673568753,59.14411776894357
298,-157.93333333333334,-192.26733544289317,-123.5993312237735,67.84439713213038
299,-146.0,-165.16484039994998,-126.83515960005,37.86995290904563
300,-139.53333333333333,-150.38868506484414,-128.67798160182252,21.450304323145524
301,-142.06666666666666,-157.51461325345122,-126.61872007988212,30.52532646108073
302,-130.73333333333332,-145.07987482803716,-116.38679183862948,28.34893687992942
303,-139.33333333333334,-155.93434349447625,-122.73232317219043,32.80379381853399
304,-136.93333333333334,-165.201741195848,-108.66492547081867,55.85871065067251
305,-139.0,-154.79067606743507,-123.20932393256493,31.20256399721023
306,-131.4,-151.97309217400243,-110.82690782599758,40.65267518872528
307,-131.26666666666668,-152.31289860107805,-110.22043473225531,41.58760499101732
308,-145.2,-192.03126874879882,-98.36873125120115,92.53914487033762
309,-126.4,-148.45117596864168,-104.34882403135833,43.57338637287673
310,-128.4,-150.10152659863152,-106.69847340136849,42.88247505294752
311,-119.93333333333334,-133.25552466014395,-106.61114200652271,26.3248087467992
312,-130.33333333333334,-153.37714495220243,-107.28952171446426,45.53484624133721
313,-118.13333333333334,-133.01771398679142,-103.24895267987526,29.41171346400765
314,-131.6,-153.8308511318043,-109.3691488681957,43.928426635456304
315,-121.33333333333333,-134.90338803449768,-107.76327863216898,26.814589726904686
316,-130.13333333333333,-146.36428642006558,-113.90238024660106,32.0725566316265
317,-126.4,-141.1841696959958,-111.61583030400422,29.213695418416343
318,-135.0,-152.65209461917888,-117.3479053808211,34.88074922742725
319,-126.6,-140.11474917101887,-113.08525082898112,26.70530534057481
320,-139.53333333333333,-155.22624949506883,-123.84041717159784,31.00938925909735
321,-145.73333333333332,-163.5102119861519,-127.95645468051474,35.12732396424312
322,-124.06666666666666,-138.17075992490334,-109.96257340842999,27.869856276789246
323,-127.4,-141.56368805706262,-113.2363119429374,27.987616309122625
324,-122.13333333333334,-135.9009957304682,-108.36567093619847,27.205064887912975
325,-130.86666666666667,-146.87625751067617,-114.85707582265718,31.635142203287504
326,-136.26666666666668,-155.5686294331067,-116.96470390022665,38.140908338539724
327,-135.4,-154.82833625403885,-115.97166374596117,38.39062385531134
328,-127.8,-141.873473335795,-113.72652666420498,27.80935094532053
329,-128.13333333333333,-143.40050927437804,-112.8661573922886,30.16812151187998
330,-132.73333333333332,-148.2826300653164,-117.18403660135026,30.725595555208074
331,-130.86666666666667,-145.98211377268424,-115.7512195606491,29.868303526574046
332,-137.4,-158.33996015702462,-116.4600398429754,41.37761069306282
333,-135.66666666666666,-151.62691045947653,-119.7064228738568,31.53763184232802
334,-148.06666666666666,-167.3048355669814,-128.82849776635192,38.01485089920634
335,-130.13333333333333,-143.16187683056506,-117.1047898361016,25.744557137815015
336,-133.4,-149.6003482212232,-117.19965177877683,32.01208105283587
337,-159.13333333333333,-177.1453119122104,-141.12135475445626,35.591884218487536
338,-139.2,-152.83724374889098,-125.562756251109,26.947356085523495
339,-132.86666666666667,-150.9127378270585,-114.82059550627484,35.65925156564874
340,-137.6,-152.5678082059094,-122.63219179409059,29.576567301384607
341,-131.93333333333334,-146.03742659157,-117.82924007509666,27.869856276789243
342,-137.33333333333334,-152.67837033532822,-121.98829633133845,30.321975895746338
343,-151.73333333333332,-165.41965050590198,-138.04701616076466,27.04432575524033
344,-161.33333333333334,-179.37543034539357,-143.29123632127312,35.65139860120809
345,-146.8,-160.6792359443883,-132.92076405561173,27.425535546275118
346,-132.8,-146.15768719834722,-119.4423128016528,26.39494901175854
347,-137.46666666666667,-150.5488299219176,-124.38450341141576,25.850510418343557
348,-140.66666666666666,-153.46755478400416,-127.86577854932915,25.2947073954656
349,-130.26666666666668,-145.44478727837958,-115.0885460549538,29.992147120352836
350,-139.2,-155.44287055090118,-122.9571294490988,32.09610568277715
351,-141.53333333333333,-156.23071008692568,-126.83595657974098,29.04219153040777
352,-144.46666666666667,-163.6687694650969,-125.26456386823645,37.943583852287276
353,-139.26666666666668,-152.54521195066746,-125.98812138266591,26.23856364632451
354,-141.8,-154.88912203829324,-128.71087796170679,25.86426105652354
355,-130.53333333333333,-144.06079418948866,-117.005872477178,26.73042378181752
356,-130.6,-146.24053255131963,-114.95946744868037,30.9058786209571
357,-128.93333333333334,-144.88694317817664,-112.97972348849002,31.524523082126965
358,-137.26666666666668,-152.45715607335845,-122.07617725997491,30.0165880065599
359,-123.66666666666667,-138.32192995075425,-109.01140338257908,28.958974813038914
360,-135.6,-151.30045776544253,-119.89954223455747,31.024291557852965
361,-134.93333333333334,-152.68041310480038,-117.1862535618663,35.068441019748164
362,-120.33333333333333,-134.26838862299493,-106.39827804367172,27.535835237417842
363,-128.33333333333334,-142.54740043967922,-114.11926622698746,28.087165910587863
364,-137.0,-150.11362229812107,-123.88637770187894,25.912673861774024
365,-127.33333333333333,-140.9398267722655,-113.72683989440118,26.88659310676771
366,-140.93333333333334,-161.80687153027685,-120.05979513638984,41.246360108768656
367,-126.8,-142.0249938135364,-111.57500618646358,30.084769125478317
368,-130.33333333333334,-146.06515141479323,-114.60151525187345,31.08625991584635
369,-130.0,-148.20632642181772,-111.79367357818228,35.97591787107963
370,-145.2,-157.69107724915847,-132.7089227508415,24.682517429684246
371,-134.46666666666667,-147.15663589407586,-121.77669743925746,25.075530347775743
372,-135.46666666666667,-150.14660774637485,-120.7867255869585,29.00773843113056
373,-138.66666666666666,-151.74073568103984,-125.59259765229349,25.83451610195597
374,-138.46666666666667,-150.83503340934865,-126.0982999239847,24.440040007241304
375,-143.86666666666667,-157.3587408459491,-130.37459248738426,26.660499286814233
376,-136.66666666666666,-147.62969603983888,-125.70363729349444,21.663076625652437
377,-144.13333333333333,-155.83492060901392,-132.43174605765273,23.122475838216133
378,-148.66666666666666,-161.45954950280876,-135.87378383052456,25.278888864469938
379,-144.4,-158.29718477646142,-130.5028152235386,27.461002652246087
380,-135.2,-148.26562129151665,-122.13437870848334,25.81782330096788
381,-136.8,-150.23161812705794,-123.36838187294208,26.54103740750664
382,-138.26666666666668,-150.72800169294044,-125.80533164039292,24.623746442994598
383,-152.86666666666667,-169.9324203366903,-135.80091299664304,33.72213252779578
384,-132.0,-142.32514738124567,-121.67485261875433,20.402614211582463
385,-138.8,-150.57624951426482,-127.0237504857352,23.270009310985103
386,-140.06666666666666,-155.4514852577805,-124.68184807555284,30.400584789696985
387,-131.26666666666668,-144.56705287548422,-117.96628045784915,26.281721573916894
388,-139.13333333333333,-155.0412867282492,-123.22537993841748,31.434305393241246
389,-140.2,-153.00693323338746,-127.39306676661252,25.306652616785705
390,-143.4,-158.91888784102207,-127.88111215897796,30.665507224458775
391,-139.46666666666667,-155.2463821933707,-123.68695113996266,31.18090583817104
